molregno,canonical_smiles,standard_type,standard_value,standard_units,pchembl_value,activity_comment,full_mwt,alogp,hba,hbd,rtb,psa,assay_type,assay_description
1111493,COC1=CC(=O)C(C2CC(=O)c3c(O)cc(O)cc3O2)=CC1=O,IC50,9230.0,nM,,active,316.27,1.04,7.0,2.0,2.0,110.13,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
955540,O=C(O)c1cc(Nc2cc(Cl)c3nonc3c2[N+](=O)[O-])ccc1O,IC50,8550.0,nM,,active,350.67,2.93,8.0,3.0,4.0,151.62,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
734749,CCOc1ccc(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1,IC50,7490.0,nM,,active,433.51,3.92,6.0,3.0,8.0,112.93,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1092034,Cc1ccc(SC2=C(N(C)C)C(=O)c3ccccc3C2=O)cc1,IC50,64960.0,nM,,active,323.42,3.94,4.0,0.0,3.0,37.38,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
758336,O=C(NCCO)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,IC50,67660.0,nM,,active,349.35,2.87,6.0,2.0,5.0,101.39,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
900557,COc1cc(/C=C2\SC(=S)N(CCCCC(=O)O)C2=O)ccc1OS(=O)(=O)c1ccc(C)cc1,IC50,39810.0,nM,,active,521.64,4.23,8.0,1.0,10.0,110.21,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
814586,CSC1=NSC2=NC(=O)/C(=C\c3c[nH]c4ccccc34)C(=N)N12,IC50,100000.0,nM,,active,341.42,3.11,5.0,2.0,1.0,84.67,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
746023,CC(=O)n1cc(C=C2C(=O)NC(=O)NC2=O)c2ccccc21,IC50,42800.0,nM,,active,297.27,1.05,5.0,2.0,1.0,97.27,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1634245,O=c1c(Sc2ccccc2)c(C(F)(F)F)[nH]n1-c1ccccc1,IC50,59540.0,nM,,active,336.34,4.34,3.0,1.0,3.0,37.79,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
904282,Cc1sc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)cc1[N+](=O)[O-],IC50,29400.0,nM,,active,433.53,4.2,7.0,0.0,4.0,111.42,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1026118,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccc(F)cc3)c2)SC1=S,IC50,42580.0,nM,,active,403.46,3.69,5.0,1.0,6.0,66.84,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
758436,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1ccccc1Cl,IC50,23270.0,nM,,active,327.17,2.0,4.0,0.0,2.0,49.85,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
774842,O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc(-c2nc3cc(Cl)ccc3o2)cc1,IC50,54030.0,nM,,active,468.9,6.77,4.0,2.0,5.0,92.43,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
982693,Cc1ccc(N2C(=O)NC(=O)/C(=C/c3ccc(OC(=O)c4cccs4)cc3)C2=O)cc1,IC50,55350.0,nM,,active,432.46,3.94,6.0,1.0,4.0,92.78,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
854129,COc1ccc(/C=C2/SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)cc1,IC50,56880.0,nM,,active,420.54,3.1,6.0,1.0,5.0,75.71,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
847082,Cc1n[nH]c(O)c1C(c1ccc(-c2ccc(C(=O)O)cc2)o1)c1c(C)n[nH]c1O,IC50,91840.0,nM,,active,394.39,3.3,6.0,5.0,5.0,148.26,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
814820,CCOC(=O)c1c(-c2ccc(C)c(C)c2)csc1NC(=O)C1CC=CCC1C(=O)O,IC50,43460.0,nM,,active,427.52,4.81,5.0,2.0,6.0,92.7,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1634308,CCc1c(C)[nH]n(-c2ccc(Oc3ccccc3)c(S(=O)(=O)O)c2)c1=O,IC50,84480.0,nM,,active,374.42,3.08,5.0,2.0,5.0,101.39,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
830629,Cc1ccc(C2C(C(=O)c3ccc(Br)cc3)=C(O)C(=O)N2Cc2ccco2)o1,IC50,100000.0,nM,,active,442.27,4.72,5.0,1.0,5.0,83.89,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
893198,O=C1NC(=O)C(=Cc2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)C(=O)N1,IC50,34500.0,nM,,active,353.29,2.14,6.0,2.0,4.0,127.64,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
971624,O=C(O)CCCN1C(=O)/C(=C\c2ccccc2OCc2ccccc2)SC1=S,IC50,36670.0,nM,,active,413.52,4.33,5.0,1.0,8.0,66.84,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
834267,COC(=O)CCC(=O)OC1(C)C(=O)C2=CN(C3CC3)C(c3ccc(OC)cc3)=CC2=C(Br)C1=O,IC50,100000.0,nM,,active,530.37,3.45,8.0,0.0,7.0,99.21,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1026264,Cc1ccc(S(=O)(=O)N2[C@@H](c3cccc(Cl)c3)C(C(=O)O)=CC[C@H]2c2ccc(Cl)c(Cl)c2)cc1,IC50,57890.0,nM,,active,536.86,6.84,3.0,1.0,5.0,74.68,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1021342,Cl.O=C(Nc1cc(S(=O)(=O)N2CCCCC2)ccc1O)c1ccccc1NS(=O)(=O)c1ccc(F)cc1,IC50,67870.0,nM,,active,570.06,3.76,6.0,3.0,7.0,132.88,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
837058,CCCCOc1ccc(Nc2cc(Cl)ccc2C(=O)O)cn1,IC50,59780.0,nM,,active,320.78,4.36,4.0,2.0,7.0,71.45,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
807841,CC1=NOC(=O)/C1=C\c1ccc2c(c1)OCO2,IC50,7170.0,nM,,active,231.21,1.73,5.0,0.0,1.0,57.12,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1242130,N#CC(=C1C=C(Br)C(=NO)C=C1Cl)c1ccc(Cl)cc1,IC50,62440.0,nM,,active,370.03,4.86,3.0,1.0,1.0,56.38,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
757477,COc1cc(C(=O)Nc2scc(-c3ccc(Br)cc3)c2C(=O)O)cc(OC)c1OC,IC50,57960.0,nM,,active,492.35,5.15,6.0,2.0,7.0,94.09,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
826001,Oc1nc(S)nc2c1C(c1ccc(Br)cc1)c1c(O)nc(S)nc1O2,IC50,73710.0,nM,,active,437.3,3.3,9.0,4.0,1.0,101.25,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
893373,O=C(O)CCN1C(=O)/C(=C\c2cccc(OCC(=O)Nc3ccc(Cl)cc3)c2)SC1=S,IC50,34940.0,nM,,active,476.96,4.03,6.0,2.0,8.0,95.94,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
943744,O=C1NC(=S)NC(=O)C12C(c1ccccc1)N=C(S)NC2c1ccccc1,IC50,69380.0,nM,,active,396.5,1.88,5.0,4.0,2.0,82.59,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
751363,Cc1ccc(S(=O)(=O)NN2C(=O)/C(=C/c3cccc(F)c3)SC2=S)cc1,IC50,27160.0,nM,,active,408.5,3.23,5.0,1.0,4.0,66.48,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1033374,O=[N+]([O-])c1ccc(-[n+]2ccc3ccccc3c2)c([N+](=O)[O-])c1.[Cl-],IC50,100000.0,nM,,active,331.72,2.93,4.0,0.0,3.0,90.16,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
786618,CCn1nc([N+](=O)[O-])c(C(C#N)c2nc3cc(C(F)(F)F)ccc3s2)c(Cl)c1=O,IC50,57500.0,nM,,active,443.79,4.11,8.0,0.0,4.0,114.71,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1111753,CSc1nc(O)c(C(c2ccc(OC(C)C)cc2)c2c(O)nc(SC)nc2O)c(O)n1,IC50,32860.0,nM,,active,462.55,3.5,11.0,4.0,7.0,141.71,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1680816,COc1ccc2c(c1)-c1nc(/N=C/c3c(O)ccc4ccccc34)sc1CC2,IC50,6250.0,nM,,active,386.48,5.53,5.0,1.0,3.0,54.71,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1003446,O=C1C(Cl)=C(N2CCCC2)C(=O)N1c1ccccc1F,IC50,84400.0,nM,,active,294.71,2.25,3.0,0.0,2.0,40.62,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1111705,O=S(=O)(O)c1ccc(O)c2cc(Nc3ccccc3)ccc12,IC50,20040.0,nM,,active,315.35,3.54,4.0,3.0,3.0,86.63,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
865199,Cc1cc(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)ccc1F,IC50,100000.0,nM,,active,335.31,2.05,5.0,0.0,3.0,80.75,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
987596,CN1C(=O)NC(=O)/C(=C/c2ccc([N+](=O)[O-])s2)C1=O,IC50,17400.0,nM,,active,281.25,0.75,6.0,1.0,2.0,109.62,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1219487,O=C(O)CN1C(=O)C=CC1=O,IC50,100000.0,nM,,active,155.11,-1.0,3.0,1.0,2.0,74.68,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
893347,Cc1ccccc1N1C(=O)NC(=O)/C(=C\c2cnn(-c3ccccc3)c2)C1=O,IC50,100000.0,nM,,active,372.38,2.85,5.0,1.0,3.0,84.3,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
735069,O=C(Nc1ccccc1)C1=C(c2ccccc2)S(=O)(=O)CCS1(=O)=O,IC50,100000.0,nM,,active,377.44,1.84,5.0,1.0,3.0,97.38,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
393043,O=c1cc(-c2ccc(O)cc2)oc2c(O)c(O)c(O)c(O)c12,IC50,100000.0,nM,,active,302.24,1.99,7.0,5.0,1.0,131.36,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
734993,CC(C)(C)c1ccc(C(=O)CC(Sc2ccc(Cl)cc2)C(=O)O)cc1,IC50,38080.0,nM,,active,376.91,5.46,3.0,1.0,6.0,54.37,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1701606,COc1ccc(/C=c2\sc3nc(=O)c(C)nn3c2=O)c(OC)c1,IC50,22060.0,nM,,active,331.35,0.38,8.0,0.0,3.0,82.79,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
751274,CCOc1ccc(/C=C2\SC(=S)N(CCC(=O)Nc3ccccc3C(=O)O)C2=O)cc1,IC50,29270.0,nM,,active,456.55,4.01,6.0,2.0,8.0,95.94,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1682425,O=C(CCN1CCN(c2ccccc2)CC1)N/N=C/c1ccc(O)c(O)c1O,IC50,30060.0,nM,,active,384.44,1.47,7.0,4.0,6.0,108.63,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1092163,COc1cc(NCCCCCCN)c2ncccc2c1OC,IC50,100000.0,nM,,active,303.41,3.18,5.0,2.0,9.0,69.4,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
734937,CCc1sc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)cc1[N+](=O)[O-],IC50,16370.0,nM,,active,447.55,4.45,7.0,0.0,5.0,111.42,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1014698,Cc1oc2c(C)c3oc(=O)c(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc4ccccc4)C(=O)O)c(C)c3cc2c1C,IC50,72590.0,nM,,active,560.65,4.66,6.0,3.0,10.0,138.85,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1092255,Cc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccc(Br)cc3)N2S(=O)(=O)c2ccccc2C)cc1,IC50,33960.0,nM,,active,526.45,5.95,3.0,1.0,5.0,74.68,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
916526,CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccc(C)cc2)C1=O)=C\c1ccccc1,IC50,27080.0,nM,,active,430.58,4.04,5.0,1.0,5.0,66.48,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1092895,CC(C)c1ccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)cc1,IC50,69380.0,nM,,active,334.8,2.47,4.0,0.0,3.0,49.85,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
815119,COc1cc(O)cc2cc3c(c(O)c12)C(=O)CC(C)(O)O3,IC50,38140.0,nM,,active,290.27,1.93,6.0,3.0,1.0,96.22,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1219727,Cc1ccc(S(=O)(=O)Oc2ccccc2C=C2C(=O)NC(=O)NC2=O)cc1,IC50,36750.0,nM,,active,386.39,1.51,6.0,2.0,4.0,118.64,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1092813,CC1=C(O)C(=O)C=C2C1=CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C,IC50,19660.0,nM,,active,450.62,6.7,3.0,2.0,1.0,74.6,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
807892,O=C(c1ccc(NC(=O)C(c2ccccc2)c2ccccc2)cc1)c1ccc(C(=O)O)c(C(=O)O)c1,IC50,57640.0,nM,,active,479.49,5.08,4.0,3.0,8.0,120.77,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
873218,CSc1nnc(-c2ccco2)c(-c2ccco2)n1,IC50,86840.0,nM,,active,259.29,3.11,6.0,0.0,3.0,64.95,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
751496,COc1cccc(/C=C/c2nc(O)nc(O)c2[N+](=O)[O-])c1O,IC50,72470.0,nM,,active,305.25,1.68,8.0,3.0,4.0,138.84,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
893582,COc1ccc(C(=O)c2coc3c2C(=O)C(=O)c2ccccc2-3)cc1,IC50,34490.0,nM,,active,332.31,3.57,5.0,0.0,3.0,73.58,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1240734,CCN(CCCNc1cc2c(c(N)c1S(=O)(=O)O)C(=O)c1ccccc1C2=O)c1ccccc1,IC50,31570.0,nM,,active,479.56,3.62,7.0,3.0,8.0,129.8,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1010957,CCCCN(CCCC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,IC50,44080.0,nM,,active,369.46,4.73,4.0,2.0,10.0,77.84,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
886353,COc1ccc(-c2csc(NC(=O)CSc3nc(C)nc4sc(C(=O)O)c(C)c34)n2)cc1,IC50,92680.0,nM,,active,486.6,4.87,9.0,2.0,7.0,114.3,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
964913,C=CCOc1cccc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2c2cc(C)on2)c1,IC50,48620.0,nM,,active,456.45,5.08,7.0,1.0,7.0,106.01,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1112565,Cc1ccc(S(=O)(=O)N2[C@@H](c3ccc(Br)cc3)C(C(=O)O)=CC[C@H]2c2ccc(C(C)C)cc2)cc1,IC50,32880.0,nM,,active,554.51,6.77,3.0,1.0,6.0,74.68,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1686432,Cc1cc(C(=O)N/N=C/c2ccc(O)c(O)c2O)c(C)n1-c1ccccc1,IC50,41950.0,nM,,active,365.39,2.97,6.0,4.0,4.0,107.08,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
978053,O=C(O)/C=C/C(=O)c1ccc2c(c1)CCc1ccccc1-2,IC50,22860.0,nM,,active,278.31,3.28,2.0,1.0,3.0,54.37,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1112461,Oc1c(Cl)cccc1Cc1cc(Cl)cc(Cl)c1O,IC50,45460.0,nM,,active,303.57,4.65,2.0,2.0,2.0,40.46,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1687841,N#C/C(=C\c1cccc(Cl)c1)C(=O)c1ccccc1,IC50,64060.0,nM,,active,267.72,4.13,2.0,0.0,3.0,40.86,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1003808,COc1cccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)c1OC,IC50,41110.0,nM,,active,436.54,2.8,7.0,1.0,6.0,84.94,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1016669,O=C(O)[C@H](Cc1ccccc1)N1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O,IC50,23880.0,nM,,active,433.07,4.59,3.0,1.0,4.0,74.68,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
1220088,O=C(O)CN1C(=O)/C(=C\c2ccccc2OCc2ccccc2)SC1=S,IC50,35760.0,nM,,active,385.47,3.55,5.0,1.0,6.0,66.84,F,"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]"
